0.098415, 0.089828, 0.445194, 0.416174, hcp
0.096903, 0.070220, 0.497899, 0.414387, hcp
0.091581, 0.086990, 0.474112, 0.440065, hcp
0.132035, 0.099323, 0.481705, 0.428834, hcp
0.107387, 0.093398, 0.411494, 0.415880, hcp
0.100959, 0.071477, 0.444786, 0.424583, hcp
0.126205, 0.027540, 0.464465, 0.404374, bcc
0.114891, 0.087004, 0.415700, 0.443686, hcp
0.088200, 0.081872, 0.408336, 0.434051, hcp
0.111464, 0.087216, 0.421206, 0.442665, hcp
0.109611, 0.068213, 0.442260, 0.431694, hcp
0.115584, 0.070051, 0.460429, 0.414287, hcp
0.108928, 0.089639, 0.459970, 0.434752, hcp
0.092450, 0.087589, 0.428108, 0.425941, hcp
0.109615, 0.039771, 0.414149, 0.412053, bcc
0.128139, 0.073289, 0.471851, 0.420704, hcp
0.097763, 0.078946, 0.476535, 0.425579, hcp
0.094993, 0.088496, 0.446078, 0.404662, hcp
0.151683, 0.090728, 0.462130, 0.425144, hcp
0.061679, 0.036535, 0.452473, 0.392126, bcc
0.111578, 0.096023, 0.454503, 0.392109, hcp
0.091757, 0.049672, 0.406437, 0.408120, bcc
0.095454, 0.008500, 0.458195, 0.439141, bcc
0.087523, 0.044697, 0.399890, 0.423296, bcc
0.129924, 0.086719, 0.406810, 0.420638, hcp
0.118328, 0.075748, 0.457664, 0.431681, hcp
0.095189, 0.086980, 0.441840, 0.427759, hcp
0.080252, 0.080570, 0.420340, 0.444462, hcp
0.093471, 0.027186, 0.426903, 0.440854, bcc
0.135675, 0.099657, 0.412781, 0.437413, hcp
0.137545, 0.077276, 0.403783, 0.394058, hcp
0.070001, 0.097929, 0.484527, 0.441760, hcp
0.093396, 0.090707, 0.415090, 0.421397, hcp
0.101157, 0.085765, 0.364315, 0.428817, hcp
0.088681, 0.016089, 0.400802, 0.409915, bcc
0.109380, 0.071250, 0.424941, 0.423062, hcp
0.122911, 0.017955, 0.431398, 0.413270, bcc
0.113300, 0.046779, 0.423123, 0.357218, bcc
0.092611, 0.081181, 0.410488, 0.418120, hcp
0.116925, 0.073253, 0.455754, 0.452309, hcp
0.084038, 0.079508, 0.487876, 0.425012, hcp
0.111381, 0.076197, 0.491212, 0.439892, hcp
0.113268, 0.076771, 0.462635, 0.415080, hcp
0.104018, 0.084774, 0.438335, 0.401577, hcp
0.111378, 0.077114, 0.428809, 0.457084, hcp
0.079517, 0.083736, 0.470863, 0.439203, hcp
0.086521, 0.089861, 0.447506, 0.428643, hcp
0.117518, 0.022010, 0.450322, 0.400349, bcc
0.126266, 0.093307, 0.429350, 0.406544, hcp
0.105320, 0.083755, 0.486484, 0.428603, hcp
0.136725, 0.086365, 0.418017, 0.407136, hcp
0.093594, 0.078584, 0.456332, 0.424335, hcp
0.083351, 0.077978, 0.420322, 0.430820, hcp
0.110245, 0.070616, 0.454161, 0.422567, hcp
0.100079, 0.086993, 0.445772, 0.412994, hcp
0.092548, 0.044964, 0.478478, 0.407378, bcc
0.147433, 0.079173, 0.449518, 0.416527, hcp
0.114140, 0.063541, 0.477556, 0.401044, hcp
0.098154, 0.040336, 0.427823, 0.432937, bcc
0.144586, 0.081374, 0.418467, 0.432690, hcp
0.118067, 0.076462, 0.399596, 0.416748, hcp
0.133208, 0.079692, 0.481550, 0.423365, hcp
0.111016, 0.078265, 0.456040, 0.428504, hcp
0.127141, 0.082806, 0.426586, 0.416010, hcp
0.099206, 0.090300, 0.438761, 0.432711, hcp
0.065398, 0.039411, 0.456909, 0.401780, bcc
0.104582, 0.091978, 0.407278, 0.406916, hcp
0.060514, 0.018955, 0.428724, 0.420282, bcc
0.085236, 0.035910, 0.419438, 0.413541, bcc
0.045049, 0.037327, 0.450084, 0.416674, bcc
0.064324, 0.089324, 0.418010, 0.395282, hcp
0.074448, 0.043106, 0.375358, 0.410896, bcc
0.100973, 0.087337, 0.451707, 0.408263, hcp
0.067218, 0.024797, 0.470070, 0.405524, bcc
0.117537, 0.076136, 0.476173, 0.424117, hcp
0.119971, 0.076072, 0.391800, 0.429254, hcp
0.125896, 0.079165, 0.452483, 0.436695, hcp
0.113464, 0.048732, 0.442366, 0.438301, bcc
0.133125, 0.078116, 0.448757, 0.424598, hcp
0.140387, 0.078762, 0.443012, 0.418289, hcp
0.105899, 0.031473, 0.442015, 0.424643, bcc
0.109114, 0.086074, 0.425710, 0.407619, hcp
0.068122, 0.043782, 0.421219, 0.422281, bcc
0.121955, 0.094406, 0.432054, 0.446483, hcp
0.097477, 0.093994, 0.436008, 0.413729, hcp
0.121154, 0.062312, 0.433913, 0.412442, hcp
0.110457, 0.083542, 0.476594, 0.432216, hcp
0.147922, 0.085943, 0.437100, 0.419293, hcp
0.067949, 0.042022, 0.463555, 0.402828, bcc
0.058926, 0.050396, 0.430796, 0.412542, bcc
0.132181, 0.079178, 0.435913, 0.401064, hcp
0.107572, 0.088994, 0.440746, 0.421453, hcp
0.129870, 0.067922, 0.444696, 0.417358, hcp
0.094334, 0.091805, 0.420344, 0.430943, hcp
0.100700, 0.024593, 0.409915, 0.396913, bcc
0.105121, 0.098018, 0.460516, 0.425205, hcp
0.104662, 0.082612, 0.453118, 0.412814, hcp
0.086029, 0.028701, 0.442538, 0.410883, bcc
0.110727, 0.094070, 0.445154, 0.416685, hcp
0.144807, 0.081496, 0.420352, 0.398748, hcp
0.116585, 0.082501, 0.413291, 0.414591, hcp
0.089866, 0.084698, 0.458284, 0.418779, hcp
0.120469, 0.075073, 0.439279, 0.423576, hcp
0.111725, 0.037033, 0.474874, 0.411846, bcc
0.111099, 0.083386, 0.366740, 0.407623, hcp
0.112887, 0.075922, 0.432364, 0.418709, hcp
0.122965, 0.078625, 0.414620, 0.415304, hcp
0.092946, 0.078620, 0.448162, 0.419327, hcp
0.038108, 0.035504, 0.415905, 0.417603, bcc
0.127165, 0.091223, 0.434704, 0.422291, hcp
0.118035, 0.079938, 0.462492, 0.411062, hcp
0.072954, 0.087536, 0.450498, 0.443440, hcp
0.128707, 0.088908, 0.443447, 0.411810, hcp
0.106549, 0.097558, 0.469446, 0.446098, hcp
0.097284, 0.063920, 0.502015, 0.412713, hcp
0.131819, 0.080700, 0.476239, 0.442665, hcp
0.107567, 0.082317, 0.440363, 0.431879, hcp
0.113266, 0.080486, 0.423208, 0.413577, hcp
0.103369, 0.068183, 0.440301, 0.453191, hcp
0.104965, 0.083350, 0.485265, 0.413809, hcp
0.083516, 0.082159, 0.409994, 0.420833, hcp
0.096083, 0.080236, 0.438513, 0.422632, hcp
0.075491, 0.081577, 0.466823, 0.421909, hcp
0.093224, 0.090210, 0.447554, 0.400406, hcp
0.110385, 0.023443, 0.456162, 0.431801, bcc
0.101912, 0.090816, 0.463661, 0.456702, hcp
0.113456, 0.072737, 0.476319, 0.435085, hcp
0.097761, 0.092939, 0.407748, 0.432645, hcp
0.096630, 0.089590, 0.501814, 0.435497, hcp
0.118741, 0.082855, 0.414966, 0.435776, hcp
0.109577, 0.061988, 0.449602, 0.437760, hcp
0.076499, 0.068551, 0.398595, 0.419748, hcp
0.091850, 0.022477, 0.407773, 0.447115, bcc
0.087879, 0.083993, 0.415243, 0.427713, hcp
0.076951, 0.078564, 0.387643, 0.412279, hcp
0.071093, 0.034303, 0.471488, 0.403376, bcc
0.134326, 0.092376, 0.433780, 0.392694, hcp
0.100820, 0.091453, 0.415980, 0.416675, hcp
0.109519, 0.077226, 0.432506, 0.407883, hcp
0.140095, 0.076029, 0.445029, 0.407259, hcp
0.126647, 0.082321, 0.439581, 0.413672, hcp
0.070838, 0.100869, 0.486235, 0.435266, hcp
0.081009, 0.096014, 0.403613, 0.400760, hcp
0.096273, 0.081837, 0.427114, 0.432219, hcp
0.096734, 0.082022, 0.442702, 0.428955, hcp
0.093593, 0.089295, 0.415548, 0.420234, hcp
0.139277, 0.074057, 0.456645, 0.392225, hcp
0.120244, 0.083553, 0.407409, 0.420109, hcp
0.089563, 0.048697, 0.442519, 0.371264, bcc
0.075801, 0.085392, 0.436334, 0.443702, hcp
0.100911, 0.081475, 0.424798, 0.436942, hcp
0.107543, 0.084178, 0.485006, 0.411851, hcp
0.116251, 0.079202, 0.434416, 0.403479, hcp
0.125728, 0.043049, 0.461214, 0.435705, bcc
0.117350, 0.073693, 0.432439, 0.432060, hcp
0.139549, 0.086764, 0.465200, 0.437753, hcp
0.117454, 0.073282, 0.484494, 0.395973, hcp
0.094095, 0.077878, 0.479282, 0.429457, hcp
0.118909, 0.093337, 0.502443, 0.409838, hcp
0.078205, 0.021731, 0.418835, 0.416727, bcc
0.139676, 0.078391, 0.469241, 0.407487, hcp
0.109125, 0.079867, 0.447361, 0.404119, hcp
0.117853, 0.031679, 0.461168, 0.413022, bcc
0.106559, 0.022878, 0.431439, 0.400452, bcc
0.095471, 0.086993, 0.456018, 0.408644, hcp
0.111034, 0.087441, 0.429095, 0.403510, hcp
0.079338, 0.079592, 0.446608, 0.428150, hcp
0.129692, 0.071371, 0.396563, 0.407193, hcp
0.065782, 0.036537, 0.468735, 0.430504, bcc
0.088511, 0.041019, 0.405587, 0.432971, bcc
0.095369, 0.079817, 0.502136, 0.408450, hcp
0.103098, 0.023949, 0.378346, 0.413793, bcc
